IO_ID,Address,OccupantName,StructureName,PropUseType,PropUseTypeDescription,InspectionType_Full,LatestInspDate,InspWithinLastYear,address_id,lon,lat
161532,14301 West Grand River,GLASS HOUSE BAR & GRILL,Glass House Bar & Grill,162, Bar or Nightclub,ANNUAL Assembly Occupancy,8/27/2022 17:54,Yes,535409,-83.185136,42.387048
134949,15735 Schoolcraft,SPECIAL WAY FOODS,,UUU, Undetermined,ANNUAL Mercantile Occupancy,8/27/2022 17:51,Yes,137169,-83.201214,42.38668
161531,18326 Van Dyke,THE VENUE,THE VENUE,100, Assembly - Other,ANNUAL Assembly Occupancy,8/27/2022 14:18,Yes,252136,-83.023707,42.428517
161518,15845 Schaefer,KING & QUEENS RENTAL HALL,KING & QUEENS RENTAL HALL,100, Assembly - Other,ANNUAL Assembly Occupancy,8/27/2022 14:04,Yes,87345,-83.1797,42.408216
148133,14906 Schaefer,Toya's,Toya's,100, Assembly - Other,ANNUAL Assembly Occupancy,8/27/2022 13:27,Yes,537866,-83.178651,42.398796
161466,11745 Rosa Parks Boulevard,Cass Community Social Services (OFFICE BLDG),,700," Manufacturing, Processing",ANNUAL High Rise,8/26/2022 22:48,Yes,33218,-83.106837,42.386624
161512,2135 Michigan,GRANDMA BOB'S PIZZA,,500," Mercantile, Business - Other",ANNUAL Assembly Occupancy,8/26/2022 21:07,Yes,239135,-83.075833,42.331138
161511,15789 Schaefer,Suite 100 Lounge,Suite 100 Lounge,100, Assembly - Other,ANNUAL Assembly Occupancy,8/26/2022 20:47,Yes,87528,-83.179568,42.407357
161457,3360 Charlevoix,FRANKLIN WRIGHT SETTLEMENT,Franklin Wright Settlement,500," Mercantile, Business - Other",ANNUAL Educational,8/26/2022 18:47,Yes,316431,-83.023426,42.354996
145509,9623 Gratiot,We Sell Bags,Significan Solutions LLC,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/26/2022 17:19,Yes,281868,-83.006308,42.39232
161104,3040 East Eight Mile,Kwong Tung Inn,Kwong Tung LLC,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/26/2022 14:20,Yes,348942,-83.072254,42.446931
161452,2590 Puritan,D TOWN LIQUOR INC.,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/26/2022 14:00,Yes,30227,-83.127341,42.410387
161487,20561 Dwyer,5 & DIME,Pharmaco,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/26/2022 14:00,Yes,299667,-83.042288,42.44726
156302,13228 East Eight Mile,F&M AUTO SALES,F&M Auto Sales,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,8/26/2022 13:15,Yes,351159,-82.989945,42.448976
156301,13000 East Eight Mile,F&M Auto Sales,Hadada Property LLC,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,8/26/2022 13:13,Yes,258016,-82.991545,42.448948
139701,19457 Mound,DIAMOND DOT,Diamond Dot Liquor,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/26/2022 13:10,Yes,299433,-83.044285,42.438233
161472,20415 Woodingham Drive,AUTO REJUVENATORS,,UUU, Undetermined,ANNUAL Repair Garage,8/26/2022 13:00,Yes,17437,-83.151362,42.443741
161455,7375 Woodward,FRANKLIN-W RIGHT SETTLEMENT-YOUTH VILLE,,500," Mercantile, Business - Other",ANNUAL Educational,8/26/2022 12:42,Yes,336874,-83.074373,42.371019
160244,3345 West McNichols,6 MILE CITGO ATLAS VENTURE LLC,6 MILE CITGO ATLAS VENTURE LLC,571," Service Station, Gas Station",ANNUAL Gas Station,8/26/2022 12:00,Yes,12831,-83.135008,42.416904
159983,16850 James Couzens,JMH Group /SUNOCO GAS,Sunoco Gas Station,571," Service Station, Gas Station",ANNUAL Gas Station,8/26/2022 11:00,Yes,94283,-83.170384,42.41546
152399,5 West Seven Mile,Papa's Coney Island,Detroit One Coney Island,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/26/2022 10:55,Yes,63016,-83.102585,42.432122
161440,1400 Woodward,Shinola Hotel,Shinola Hotel,449," Hotel/motel, Commercial",ANNUAL High Rise,8/26/2022 10:28,Yes,13045,-83.048447,42.334393
161433,7304 Michigan,Green Door Alternative,ALTERNATIVE GARDENS LLC,500," Mercantile, Business - Other",ANNUAL Business Occupancy,8/26/2022 8:49,Yes,349808,-83.13369,42.33123
161432,7302 Michigan,T- Mobile,T- Mobile,500," Mercantile, Business - Other",ANNUAL Business Occupancy,8/26/2022 8:44,Yes,349807,-83.133682,42.33123
161431,7300 Michigan,CITO'S SUB STATION,Subway,500," Mercantile, Business - Other",ANNUAL Business Occupancy,8/26/2022 8:37,Yes,217064,-83.13385,42.331457
124983,8203 West Chicago,CLUB TEMPTATION,Club Temptation,100, Assembly - Other,ANNUAL Assembly Occupancy,8/26/2022 0:53,Yes,216322,-83.150092,42.366089
136241,150 West Jefferson,T.J.'s Grill Works,150 W. Jefferson,161, Restaurant or Cafeteria,ANNUAL High Rise,8/25/2022 22:21,Yes,289926,-83.046543,42.328415
160942,975 Mack,EXPRESS 100 INC. / MOBIL GAS,EXPRESS 100 EXXON STATION,571," Service Station, Gas Station",ANNUAL Gas Station,8/25/2022 22:14,Yes,259079,-83.047212,42.351976
153696,2867 East Seven Mile,Scotch Castle Party Store,SCOTCH CASTLE PARTY STORE,511, Convenience Store,ANNUAL Mercantile Occupancy,8/25/2022 20:09,Yes,288589,-83.07459,42.43354
161377,8536 Linwood,1 STOP LIQUOR,1 Stop Liquor,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/25/2022 20:04,Yes,350191,-83.105282,42.368648
160870,1901 East Seven Mile,7 MILE & DEQUINDRE MART INC,Sunoco,571," Service Station, Gas Station",ANNUAL Gas Station,8/25/2022 19:50,Yes,291017,-83.082432,42.433236
160577,16901 West Seven Mile,7 MILE & FERGUSON FUELS INC,EXXON GAS STATION,571," Service Station, Gas Station",ANNUAL Gas Station,8/25/2022 19:16,Yes,63184,-83.210812,42.429912
161375,1466 Springwells,El Padrino Barber Shop,El Padrino Barber Shop,500," Mercantile, Business - Other",ANNUAL Business Occupancy,8/25/2022 18:23,Yes,537808,-83.123088,42.306062
161374,1516 Springwells,JRL Enterprise LLC,JRL Enterprise,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,8/25/2022 17:57,Yes,48845,-83.123208,42.306405
161373,1515 Springwells,El Tijerazo,EL Tijerazo,599, Business Office,ANNUAL Business Occupancy,8/25/2022 17:45,Yes,414508,-83.105248,42.289261
160569,14940 Schaefer,DABASH PETRO MART LLC/SPEEDY GAS,Speedy Gas,571," Service Station, Gas Station",ANNUAL Gas Station,8/25/2022 17:36,Yes,92130,-83.178636,42.399429
161372,1619 Springwells,Munoz Realty,Munoz Realty,599, Business Office,ANNUAL Business Occupancy,8/25/2022 17:28,Yes,47804,-83.124284,42.306965
161439,19100 John R,CAR SOURCE,Car Source,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Mercantile Occupancy,8/25/2022 16:39,Yes,347650,-83.101851,42.432904
160972,8900 West Vernor,Sunoco,M & S Food and Gas / Global Gas,571," Service Station, Gas Station",ANNUAL Gas Station,8/25/2022 16:38,Yes,49431,-83.135051,42.308591
160819,930 Springwells,Springwell Properties LLC  D.B.A. SPRINGWELL MOBILE INC.,MOBIL GAS STATION,571," Service Station, Gas Station",ANNUAL Gas Station,8/25/2022 15:27,Yes,53271,-83.125373,42.309316
154825,16501 Evergreen  Road,Rock of Ages Church,Rock Of Ages Christian Ministries,131," Church, Mosque, Synagogue, Temple, Chapel",ANNUAL Assembly Occupancy,8/25/2022 14:24,Yes,127871,-83.238192,42.409911
161470,10123 West McNichols,McNichols Drugstore,McNichols Drugstore,500," Mercantile, Business - Other",ANNUAL Business Occupancy,8/25/2022 14:00,Yes,94268,-83.161791,42.416688
161425,1401 West Fort,UNITED STATES POSTAL SERVICE,US POSTAL SERVICE,500," Mercantile, Business - Other",ANNUAL 302 Site,8/25/2022 13:16,Yes,241486,-83.061241,42.32412
161437,114 West Seven Mile,HALO FISH & CHICKEN MARKET,HALO FISH & CHICKEN MARKET,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/25/2022 12:34,Yes,206506,-83.104541,42.432428
161468,18901 West Eight Mile,CVS PHARMACY #8199,C.V.S. # 8199,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/25/2022 12:15,Yes,97089,-83.228466,42.443737
161369,1721 Springwells,Palabra de Vida,Palabra de Vida,100, Assembly - Other,ANNUAL Assembly Occupancy,8/25/2022 12:05,Yes,49257,-83.124978,42.307772
161368,1800 Springwells,Southwest laundry,Southwest laundry,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/25/2022 11:45,Yes,348508,-83.124604,42.308402
161435,16612 East Warren,QUI-KE DRY CLEANERS/ SUN AND DONG INC,QUI - KE DRY CLEANER,564," Laundry, Dry Cleaning",ANNUAL Industrial Occupancy,8/25/2022 10:22,Yes,333647,-82.934758,42.403959
161467,20514 Woodingham Drive,DETROIT WILBERT VAULT CORP,,UUU, Undetermined,ANNUAL Industrial Occupancy,8/25/2022 10:00,Yes,19277,-83.150347,42.444662
160616,20251 James Couzens,LODGE FUEL LLC (BP GAS),BP GAS STATION,571," Service Station, Gas Station",ANNUAL Gas Station,8/25/2022 9:30,Yes,69369,-83.199931,42.441503
161348,3400 West Fort,Detroit International Bridge Company,AMEX GLOBAL MARKETPLACE,900, Outside or Special Property - Other,ANNUAL Gas Station,8/24/2022 18:34,Yes,349027,-83.080959,42.317042
151552,5730 East Eight Mile,SATIVA ROSE LLC,Flavors Detroit,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/24/2022 17:10,Yes,,,
124187,16625 Grand River,Greater Detroit agency for the Blind & visually Impaired,,599, Business Office,ANNUAL Business Occupancy,8/24/2022 17:02,Yes,129817,-83.210402,42.397229
152559,321 West Lafayette,321 W. Lafayette Apartments,321 Apartments,400, Residential - Other,ANNUAL High Rise,8/24/2022 16:58,Yes,294601,-83.050758,42.330086
136752,5210 East Eight Mile,Eight Mile Brake & Lube,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,8/24/2022 16:56,Yes,288350,-83.051547,42.447292
161325,441 East Jefferson,Blue Cross Blue Shield,Blue Cross Blue shield,500," Mercantile, Business - Other",ANNUAL Parking Garage/Deck,8/24/2022 16:45,Yes,27819,-83.040404,42.331103
161324,500 East Lafayette,BCBS - WHITMER BUILDING - BRICKTOWN,BCBSM Bricktown,500," Mercantile, Business - Other",ANNUAL Parking Garage/Deck,8/24/2022 16:23,Yes,25455,-83.040567,42.333765
150129,5330 East Eight Mile,APPLIANCE OUTLET,APPLIANCE OUTLET,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/24/2022 15:55,Yes,288379,-83.050039,42.447431
161347,12661 Mack,BURGER KING #10437,Burger King #10437,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/24/2022 15:30,Yes,303467,-82.965883,42.384251
138902,18455 Livernois,Bink's Grill,,100, Assembly - Other,ANNUAL Assembly Occupancy,8/24/2022 15:00,Yes,538579,-83.141615,42.426993
154625,17121 Livernois,McDONALD'S ( #10902 ),McDONALDS ( #10902 ),100, Assembly - Other,ANNUAL Business Occupancy,8/24/2022 14:05,Yes,,,
160713,20581 Mound,A&A  PETRO MART INC/SUNOCO GAS STATION,A & A PETRO MART SUNOCO GAS STATION,571," Service Station, Gas Station",ANNUAL Gas Station,8/24/2022 13:50,Yes,299665,-83.044591,42.447384
155503,14470 Livernois,Beauty313,Southeast Provisioning Center,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/24/2022 13:45,Yes,7015,-83.137447,42.396021
161349,13200 Mt Elliott,FPT-Kee Container,"Kee Container Service / Ferrous Processing & Trading Co,",579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Industrial Occupancy,8/24/2022 13:43,Yes,297745,-83.037789,42.414129
159284,10001 Fenkell,PRESTIGE FILL UP LLC/AMOCO GAS,AMOCO GAS STATION,571," Service Station, Gas Station",ANNUAL Gas Station,8/24/2022 13:15,Yes,,,
161345,16100 West Seven Mile,AMERICANS AUTO GROUP,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,8/24/2022 12:30,Yes,64755,-83.206671,42.430632
136751,3800 East Eight Mile,Auto Alarm Depot,Auto Alarm Depot,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Mercantile Occupancy,8/23/2022 23:55,Yes,481327,-83.066763,42.446958
161327,3000 West Davison,DOLLAR GENERAL #13843,Dollar General #13843,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/23/2022 22:00,Yes,348924,-83.126719,42.391749
161305,487 Charlotte,CASS CORRIDOR NEIGHBORHOOD DEVELOPMENT,,400, Residential - Other,ANNUAL Residential,8/23/2022 20:19,Yes,220950,-83.060706,42.342173
161313,8406 Linwood,Citgo Gas Station,CITGO GAS STATION,571," Service Station, Gas Station",ANNUAL Gas Station,8/23/2022 17:35,Yes,350157,-83.10454,42.367758
150123,5130 East Eight Mile,Carmen's Auto Sales,Carmen's Auto Sales,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,8/23/2022 17:17,Yes,288333,-83.052108,42.447253
149982,4030 East Eight Mile,Checkers #6239,CHECKERS,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/23/2022 16:25,Yes,285857,-83.064132,42.446983
161449,17245 Telegraph,DETROIT AUTO RENTAL LLC,Rent a Jalopy,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,8/23/2022 16:00,Yes,352272,-83.277994,42.416444
161302,12000 Gratiot,Cellular Repair Center,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/23/2022 15:51,Yes,233817,-82.991603,42.413196
144281,11701 East McNichols,Zorbas Fine Food Restaurant,Zorba's,160," Eating, Drinking Places - Other",ANNUAL Mercantile Occupancy,8/23/2022 15:44,Yes,202104,-83.002999,42.420679
161448,17461 Telegraph,Grand House of Liquor,Glass House Liquor,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/23/2022 15:00,Yes,107047,-83.277862,42.419009
161299,12039 Gratiot,LITTLE CAESARS #81,Little Caesar's Pizza,500," Mercantile, Business - Other",ANNUAL Business Occupancy,8/23/2022 14:08,Yes,234576,-82.992704,42.413002
148599,9000 Conner,Mary's Mini Market LLC,Sams mini mart six Inc. ( CONNER AUTO REPAIR GARAGE),571," Service Station, Gas Station",ANNUAL Gas Station,8/23/2022 14:07,Yes,226991,-82.989438,42.397762
161387,422 West Willis,AVALON INTERNATIONAL BREADS,,UUU, Undetermined,ANNUAL Mercantile Occupancy,8/23/2022 13:50,Yes,347948,-83.064072,42.350693
161298,13002 Gratiot,L.A. INSURANCE #5,L.A. Plaza,500," Mercantile, Business - Other",ANNUAL Business Occupancy,8/23/2022 13:04,Yes,351101,-82.986588,42.421268
158765,8425 West McNichols,Bldg-7 Carpentry Building Marygrove College,Bldg-7 Carpentry Building,UUU, Undetermined,ANNUAL Educational,8/23/2022 13:00,Yes,350166,-83.15465,42.414783
161447,17321 Telegraph,Development centers Inc.,Development Center Inc.,0, Property Use - Other,ANNUAL Business Occupancy,8/23/2022 13:00,Yes,107050,-83.277797,42.417239
161317,4000 East Eight Mile,United Heating & Cooling,INDOOR WEATHER SUPPLY,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/23/2022 12:20,Yes,,,
161297,12550 Gratiot,Wendy's,Tayven Food Corporation,100, Assembly - Other,ANNUAL Mercantile Occupancy,8/23/2022 11:57,Yes,238258,-82.988852,42.417436
161329,11550 Dexter,11550 Dexter,Food Farm Market,0, Property Use - Other,ANNUAL Mercantile Occupancy,8/23/2022 11:30,Yes,41117,-83.122831,42.378617
161328,11320 Dexter,BARREL & BOTTLE LIQUOR STORE,Barrel and bottle Liquor store,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/23/2022 11:15,Yes,542188,-83.122095,42.37744
161308,5002 Van Dyke,ALAMEEN MINI MART/ CITGO,CITGO GAS STATION,571," Service Station, Gas Station",ANNUAL Gas Station,8/23/2022 11:09,Yes,15181,-83.01239,42.376387
161445,17729 Telegraph,Victory Inn & Suites,Victory Inn and Suites,449," Hotel/motel, Commercial",ANNUAL Residential,8/23/2022 11:00,Yes,109042,-83.278,42.420513
161294,14900 East Eight Mile,DUNKIN DONUTS,Dunkin Donuts,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/23/2022 10:13,Yes,225343,-82.968628,42.449446
158459,24133 Grand River,FAMILY DOLLAR,Family Dollar,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/23/2022 10:00,Yes,443604,-83.278161,42.423875
161446,17421 Telegraph,Development Centers,Development Center Inc.,599, Business Office,ANNUAL Business Occupancy,8/23/2022 0:00,Yes,107048,-83.277842,42.418307
161416,5057 Woodward,Maccabees Building,Maccabees Building,500," Mercantile, Business - Other",ANNUAL High Rise,8/22/2022 17:09,Yes,264177,-83.065289,42.357453
161279,2844 East Grand Boulevard,Sunoco Gas,SPEEDFILL GAS,571," Service Station, Gas Station",ANNUAL Gas Station,8/22/2022 15:31,Yes,340765,-83.064989,42.37381
161275,12355 Gratiot,Boost Mobile,Boost Mobile,500," Mercantile, Business - Other",ANNUAL Business Occupancy,8/22/2022 15:14,Yes,234789,-82.990143,42.416786
161274,11839 Gratiot,Hollywood stars,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/22/2022 14:06,Yes,350826,-82.994376,42.410797
161278,3561 Mt Elliott,AFIF FUEL INC,CITGO GAS,571," Service Station, Gas Station",ANNUAL Gas Station,8/22/2022 13:37,Yes,327054,-83.021773,42.360877
161273,11851 Gratiot,Metro PCS,Sunset Village,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/22/2022 13:12,Yes,350836,-82.994376,42.410797
161272,11330 Gratiot,V.I. P. Wear,Payless shoe source #2404,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/22/2022 12:06,Yes,,,
161289,17100 Chalmers,UNITED CHILDREN & FAMILY HEADS,Mt. Calvary Lutheran School / Church,200, Educational - Other,ANNUAL Assembly Occupancy,8/22/2022 12:00,Yes,161093,-82.974687,42.427314
160813,15405 Gratiot,METRO PCS,ALDI'S PLAZA,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/22/2022 11:05,Yes,351824,-82.970177,42.448281
156142,14858 East Eight Mile,CHECKERS,Checkers,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/22/2022 10:27,Yes,351657,-82.969681,42.449413
161282,1140 Clay,75 & 94 TRUCK STOP LLC,Mobile,571," Service Station, Gas Station",ANNUAL Gas Station,8/22/2022 10:05,Yes,342699,-83.063674,42.377609
156370,420 Peterboro,THE PETERBORO,The Peterboro,100, Assembly - Other,ANNUAL Assembly Occupancy,8/20/2022 23:12,Yes,347943,-83.060509,42.344479
161234,400 Bagley,City Club,The Leland,100, Assembly - Other,ANNUAL High Rise,8/20/2022 21:30,Yes,23952,-83.054442,42.333668
142782,65 Cadillac Square,Domino's,Cadillac Square,500," Mercantile, Business - Other",ANNUAL High Rise,8/19/2022 20:56,Yes,347719,-83.045,42.331969
161192,14168 Wyoming,Banko's Lounge,Banko's Lounge,100, Assembly - Other,ANNUAL Assembly Occupancy,8/19/2022 18:47,Yes,215690,-83.158885,42.391273
161225,1265 Griswold,QL Studio,1265,599, Business Office,ANNUAL High Rise,8/19/2022 18:20,Yes,40728,-83.049992,42.333503
161209,1274 Library,Deluxx Fluxx,L.B. KING BUILDING,100, Assembly - Other,ANNUAL Mercantile Occupancy,8/19/2022 17:58,Yes,348295,-83.047348,42.334714
161191,520 East Warren,BeBe Nail & Spa,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/19/2022 17:01,Yes,348013,-83.057938,42.358711
161202,16835 West Warren,L. George's Coney Island,,161, Restaurant or Cafeteria,ANNUAL Business Occupancy,8/19/2022 16:33,Yes,215788,-83.210525,42.343202
161189,530 East Warren,LITTLE CAESARS #43,Little Caesars Pizza #43,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/19/2022 16:30,Yes,348023,-83.057938,42.358711
161193,11511 Wyoming,Citgo Gas Station,SHAMROCK GAS STATION,571," Service Station, Gas Station",ANNUAL Gas Station,8/19/2022 15:40,Yes,350789,-83.159069,42.373148
161187,550 East Warren,"CHINA HOUSE, INC.",CHINA HOUSE,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/19/2022 15:37,Yes,348033,-83.057945,42.358711
161186,6440 Wight,Big Pink,Big Pink,100, Assembly - Other,ANNUAL Assembly Occupancy,8/19/2022 14:31,Yes,240340,-83.00725,42.342365
153888,1326 Brush,BASEMENT BURGER BAR,Basement Burger,100, Assembly - Other,ANNUAL Assembly Occupancy,8/19/2022 13:38,Yes,16060,-83.044315,42.335663
161194,11611 Schaefer,MLM MINI MART LLC,VALERO GAS STATION,571," Service Station, Gas Station",ANNUAL Gas Station,8/19/2022 13:32,Yes,216435,-83.17844,42.373459
161177,11288 Gratiot,LONG JOHN SILVER'S INC,LONG JOHN SILVER'S INC,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/19/2022 12:19,Yes,236405,-82.994018,42.409522
161196,7740 Woodward,See You Tomorrow,,500," Mercantile, Business - Other",ANNUAL Assembly Occupancy,8/19/2022 11:33,Yes,527558,-83.075311,42.373898
161207,1848 Springwells,Krispy Krunchy Chicken,Springwells Liquor,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/19/2022 11:29,Yes,49565,-83.12481,42.30881
160609,17320 LIVERNOIS,LOOSE MASSAGE THERAPY PLUS,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,8/19/2022 10:01,Yes,237854,-83.140579,42.419378
161182,12800 Kercheval,PHIL PITTERS CONCRETE MASONRY,,600," Ind., Utility, Defense, Agriculture, Mining - Other",ANNUAL Industrial Occupancy,8/19/2022 10:00,Yes,537182,-82.957724,42.374537
151557,1930 Springwells,LAPOSADA MARKET,La Posada Market,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,8/19/2022 7:46,Yes,53270,-83.125373,42.309316
